"Date/Time","Lat","Lon","Base"
"4/2/2014 6:57:00",40.7149,-74.0079,"B02512"
"4/2/2014 6:57:00",40.7228,-74.0102,"B02512"
"4/2/2014 6:58:00",40.7169,-73.9894,"B02512"
"4/2/2014 6:59:00",40.8212,-73.862,"B02512"
"4/2/2014 6:59:00",40.6232,-74.0331,"B02512"
"4/2/2014 6:59:00",40.7494,-74.0246,"B02512"
"4/2/2014 7:01:00",40.7337,-74.0044,"B02512"
"4/2/2014 7:02:00",40.7382,-74.001,"B02512"
"4/2/2014 7:03:00",40.7805,-73.982,"B02512"
"4/2/2014 7:04:00",40.7865,-73.9699,"B02512"
"4/2/2014 7:05:00",40.7333,-74.0092,"B02512"
"4/2/2014 7:05:00",40.709,-74.0166,"B02512"
"4/2/2014 7:08:00",40.7607,-73.9981,"B02512"
"4/2/2014 7:10:00",40.7732,-73.9449,"B02512"
"4/2/2014 7:10:00",40.7759,-73.9089,"B02512"
"4/2/2014 7:11:00",40.7797,-73.9878,"B02512"
"4/2/2014 7:11:00",40.7924,-73.9678,"B02512"
"4/2/2014 7:12:00",40.7591,-73.9939,"B02512"
"4/2/2014 7:12:00",40.7591,-73.9939,"B02512"
"4/2/2014 7:13:00",40.735,-73.9919,"B02512"
"4/2/2014 7:14:00",40.7234,-73.9911,"B02512"
"4/2/2014 7:14:00",40.7096,-74.0069,"B02512"
"4/2/2014 7:14:00",40.7828,-73.9553,"B02512"
"4/2/2014 7:15:00",40.7649,-73.9794,"B02512"
"4/2/2014 7:16:00",40.7595,-73.976,"B02512"
"4/2/2014 7:17:00",40.7707,-73.9874,"B02512"
"4/2/2014 7:17:00",40.7056,-74.0087,"B02512"
"4/2/2014 7:17:00",40.7749,-73.9612,"B02512"
"4/2/2014 7:18:00",40.8041,-73.9546,"B02512"
"4/2/2014 7:19:00",40.7772,-73.9753,"B02512"
"4/2/2014 7:19:00",40.7531,-73.9741,"B02512"
"4/2/2014 7:20:00",40.777,-73.9522,"B02512"
"4/2/2014 7:21:00",40.7584,-73.9671,"B02512"
"4/2/2014 7:26:00",40.7366,-73.9888,"B02512"
"4/2/2014 7:26:00",40.7372,-73.9864,"B02512"
"4/2/2014 7:28:00",40.7459,-74.0076,"B02512"
"4/2/2014 7:28:00",40.741,-73.9926,"B02512"
"4/2/2014 7:29:00",40.7775,-73.9467,"B02512"
"4/2/2014 7:30:00",40.7347,-73.9797,"B02512"
"4/2/2014 7:30:00",40.7227,-74.0045,"B02512"
"4/2/2014 7:30:00",40.7253,-73.9921,"B02512"
"4/2/2014 7:31:00",40.7832,-73.9551,"B02512"
"4/2/2014 7:31:00",40.7199,-73.9538,"B02512"
"4/2/2014 7:33:00",40.6863,-73.9936,"B02512"
"4/2/2014 7:33:00",40.7573,-73.9934,"B02512"
"4/2/2014 7:34:00",40.7461,-74.0003,"B02512"
"4/2/2014 7:35:00",40.7625,-73.9906,"B02512"
"4/2/2014 7:37:00",40.7166,-73.9969,"B02512"
"4/2/2014 7:37:00",40.7951,-73.9761,"B02512"
"4/2/2014 7:37:00",40.7661,-73.9642,"B02512"
"4/2/2014 7:38:00",40.7388,-74.0071,"B02512"
"4/2/2014 7:39:00",40.7361,-73.9858,"B02512"
"4/2/2014 7:40:00",40.7408,-74.0018,"B02512"
"4/2/2014 7:40:00",40.7398,-74.0001,"B02512"
"4/2/2014 7:41:00",40.716,-74.0073,"B02512"
"4/2/2014 7:41:00",40.7427,-73.9964,"B02512"
"4/2/2014 7:41:00",40.7427,-73.9964,"B02512"
"4/2/2014 7:41:00",40.7377,-73.9827,"B02512"
"4/2/2014 7:42:00",40.7707,-73.9632,"B02512"
"4/2/2014 7:42:00",40.7694,-73.9598,"B02512"
"4/2/2014 7:43:00",40.7688,-73.9697,"B02512"
"4/2/2014 7:43:00",40.7794,-73.9597,"B02512"
"4/2/2014 7:43:00",40.7694,-73.9558,"B02512"
"4/2/2014 7:44:00",40.7627,-73.9635,"B02512"
"4/2/2014 7:44:00",40.7377,-73.9802,"B02512"
"4/2/2014 7:44:00",40.7562,-74.0429,"B02512"
"4/2/2014 7:44:00",40.7562,-74.0429,"B02512"
"4/2/2014 7:46:00",40.7223,-74.0114,"B02512"
"4/2/2014 7:49:00",40.7237,-74.0107,"B02512"
"4/2/2014 7:50:00",40.7069,-74.0079,"B02512"
"4/2/2014 7:51:00",40.731,-73.9796,"B02512"
"4/2/2014 7:51:00",40.7229,-74.0033,"B02512"
"4/2/2014 7:51:00",40.7817,-73.9721,"B02512"
"4/2/2014 7:52:00",40.7364,-73.9797,"B02512"
"4/2/2014 7:52:00",40.7272,-73.9796,"B02512"
"4/2/2014 7:53:00",40.6678,-73.7958,"B02512"
"4/2/2014 7:53:00",40.7256,-73.9898,"B02512"
"4/2/2014 7:55:00",40.7749,-73.99,"B02512"
"4/2/2014 7:55:00",40.7331,-73.9999,"B02512"
"4/2/2014 7:56:00",40.7527,-73.9811,"B02512"
"4/2/2014 7:56:00",40.7222,-74.0039,"B02512"
"4/2/2014 7:57:00",40.7375,-73.9912,"B02512"
"4/2/2014 7:58:00",40.7177,-73.9923,"B02512"
"4/2/2014 8:00:00",40.7191,-74.0036,"B02512"
"4/2/2014 8:00:00",40.7342,-73.9853,"B02512"
"4/2/2014 8:01:00",40.779,-73.9485,"B02512"
"4/2/2014 8:04:00",40.5802,-73.9698,"B02512"
"4/2/2014 8:06:00",40.7256,-73.9938,"B02512"
"4/2/2014 8:06:00",40.7305,-73.9832,"B02512"
"4/2/2014 8:06:00",40.7336,-74.0082,"B02512"
"4/2/2014 8:07:00",40.7156,-73.9407,"B02512"
"4/2/2014 8:07:00",40.7369,-73.9789,"B02512"
"4/2/2014 8:08:00",40.7646,-73.9778,"B02512"
"4/2/2014 8:10:00",40.762,-73.9714,"B02512"
"4/2/2014 8:10:00",40.7196,-73.9895,"B02512"
"4/2/2014 8:11:00",40.7666,-73.96,"B02512"
"4/2/2014 8:11:00",40.7288,-73.9994,"B02512"
"4/2/2014 8:12:00",40.7484,-73.9902,"B02512"
"4/2/2014 8:12:00",40.7802,-73.9512,"B02512"
"4/2/2014 8:12:00",40.7059,-74.0084,"B02512"
"4/2/2014 8:13:00",40.7679,-73.9855,"B02512"
"4/2/2014 8:14:00",40.7274,-73.981,"B02512"
"4/2/2014 8:15:00",40.777,-73.9498,"B02512"
"4/2/2014 8:18:00",40.7328,-73.9856,"B02512"
"4/2/2014 8:18:00",40.7739,-73.8727,"B02512"
"4/2/2014 8:19:00",40.7015,-73.9826,"B02512"
"4/2/2014 8:19:00",40.7044,-74.0144,"B02512"
"4/2/2014 8:19:00",40.7261,-74.0005,"B02512"
"4/2/2014 8:20:00",40.7349,-73.9772,"B02512"
"4/2/2014 8:20:00",40.736,-73.9918,"B02512"
"4/2/2014 8:20:00",40.7991,-73.9612,"B02512"
"4/2/2014 8:21:00",40.7261,-73.9872,"B02512"
"4/2/2014 8:22:00",40.75,-73.9754,"B02512"
"4/2/2014 8:24:00",40.7455,-74.0057,"B02512"
"4/2/2014 8:25:00",40.7197,-74.0025,"B02512"
"4/2/2014 8:26:00",40.776,-73.9603,"B02512"
"4/2/2014 8:27:00",40.7189,-74.0024,"B02512"
"4/2/2014 8:28:00",40.7716,-73.9865,"B02512"
"4/2/2014 8:30:00",40.7621,-73.9875,"B02512"
"4/2/2014 8:31:00",40.7117,-74.0069,"B02512"
"4/2/2014 8:32:00",40.7093,-74.0177,"B02512"
"4/2/2014 8:32:00",40.7834,-73.9783,"B02512"
"4/2/2014 8:32:00",40.7187,-74.0052,"B02512"
"4/2/2014 8:33:00",40.7666,-73.9707,"B02512"
"4/2/2014 8:35:00",40.75,-73.9815,"B02512"
"4/2/2014 8:35:00",40.7663,-73.9607,"B02512"
"4/2/2014 8:35:00",40.7406,-74.0078,"B02512"
"4/2/2014 8:35:00",40.7406,-74.0078,"B02512"
"4/2/2014 8:36:00",40.7354,-74.0039,"B02512"
"4/2/2014 8:36:00",40.7361,-73.9979,"B02512"
"4/2/2014 8:36:00",40.779,-73.9826,"B02512"
"4/2/2014 8:37:00",40.7407,-73.9874,"B02512"
"4/2/2014 8:38:00",40.7896,-73.9759,"B02512"
"4/2/2014 8:39:00",40.7483,-73.9728,"B02512"
"4/2/2014 8:39:00",40.733,-73.996,"B02512"
"4/2/2014 8:40:00",40.6947,-73.9594,"B02512"
"4/2/2014 8:43:00",40.7831,-73.9568,"B02512"
"4/2/2014 8:43:00",40.774,-73.9659,"B02512"
"4/2/2014 8:43:00",40.7659,-73.9545,"B02512"
"4/2/2014 8:44:00",40.7599,-73.9913,"B02512"
"4/2/2014 8:46:00",40.7235,-74.0107,"B02512"
"4/2/2014 8:46:00",40.7642,-73.9712,"B02512"
"4/2/2014 8:48:00",40.6735,-73.9516,"B02512"
"4/2/2014 8:48:00",40.7181,-74.0031,"B02512"
"4/2/2014 8:49:00",40.7578,-73.989,"B02512"
"4/2/2014 8:49:00",40.7747,-73.9603,"B02512"
"4/2/2014 8:52:00",40.7412,-74.0034,"B02512"
"4/2/2014 8:53:00",40.7519,-73.9937,"B02512"
"4/2/2014 8:54:00",40.7527,-73.9857,"B02512"
"4/2/2014 8:55:00",40.7543,-73.9755,"B02512"
"4/2/2014 8:56:00",40.775,-73.9764,"B02512"
"4/2/2014 8:56:00",40.7742,-73.9632,"B02512"
"4/2/2014 8:57:00",40.7502,-73.984,"B02512"
"4/2/2014 9:00:00",40.8897,-73.903,"B02512"
"4/2/2014 9:00:00",40.7056,-74.0063,"B02512"
"4/2/2014 9:00:00",40.7505,-73.9946,"B02512"
"4/2/2014 9:03:00",40.7515,-73.9784,"B02512"
"4/2/2014 9:04:00",40.7507,-74.0034,"B02512"
"4/2/2014 9:07:00",40.7301,-74.0415,"B02512"
"4/2/2014 9:07:00",40.7301,-74.0415,"B02512"
"4/2/2014 9:07:00",40.7684,-73.9599,"B02512"
"4/2/2014 9:08:00",40.7181,-73.987,"B02512"
"4/2/2014 9:08:00",40.7049,-74.0157,"B02512"
"4/2/2014 9:10:00",40.7758,-73.9561,"B02512"
"4/2/2014 9:11:00",40.7562,-73.9717,"B02512"
"4/2/2014 9:11:00",40.7415,-74.0067,"B02512"
"4/2/2014 9:12:00",40.7467,-73.9883,"B02512"
"4/2/2014 9:13:00",40.7554,-73.9713,"B02512"
"4/2/2014 9:14:00",40.7241,-73.9975,"B02512"
"4/2/2014 9:14:00",40.6912,-73.9939,"B02512"
"4/2/2014 9:15:00",40.7752,-73.9635,"B02512"
"4/2/2014 9:23:00",40.7518,-73.9937,"B02512"
"4/2/2014 9:23:00",40.7518,-73.9937,"B02512"
"4/2/2014 9:25:00",40.7127,-73.9659,"B02512"
"4/2/2014 9:27:00",40.7653,-73.9614,"B02512"
"4/2/2014 9:31:00",40.6801,-74.0097,"B02512"
"4/2/2014 9:31:00",40.7505,-73.9782,"B02512"
"4/2/2014 9:32:00",40.7745,-73.964,"B02512"
"4/2/2014 9:32:00",40.7352,-73.9976,"B02512"
"4/2/2014 9:33:00",40.74,-74.007,"B02512"
"4/2/2014 9:33:00",40.7451,-73.9892,"B02512"
"4/2/2014 9:35:00",40.7877,-73.9787,"B02512"
"4/2/2014 9:36:00",40.7643,-73.9735,"B02512"
"4/2/2014 9:37:00",40.7246,-73.9916,"B02512"
"4/2/2014 9:37:00",40.7258,-73.9987,"B02512"
"4/2/2014 9:38:00",40.7619,-73.9727,"B02512"
"4/2/2014 9:39:00",40.7428,-73.9862,"B02512"
"4/2/2014 9:39:00",40.7235,-74.0062,"B02512"
"4/2/2014 9:39:00",40.7648,-73.9705,"B02512"
"4/2/2014 9:40:00",40.7229,-73.9967,"B02512"
"4/2/2014 9:42:00",40.7261,-73.9973,"B02512"
"4/2/2014 9:42:00",40.7829,-73.9573,"B02512"
"4/2/2014 9:43:00",40.7667,-73.9792,"B02512"
"4/2/2014 9:49:00",40.7553,-73.981,"B02512"
"4/2/2014 9:51:00",40.7645,-73.9797,"B02512"
"4/2/2014 9:51:00",40.7645,-73.9797,"B02512"
"4/2/2014 9:52:00",40.7685,-73.8625,"B02512"
"4/2/2014 9:54:00",40.7349,-74.0076,"B02512"
"4/2/2014 9:55:00",40.7906,-73.9559,"B02512"
"4/2/2014 9:56:00",40.7478,-74.0045,"B02512"
"4/2/2014 9:56:00",40.7751,-73.9634,"B02512"
"4/2/2014 9:57:00",40.7657,-73.972,"B02512"
"4/2/2014 10:00:00",40.7595,-73.9854,"B02512"
"4/2/2014 10:01:00",40.7258,-73.9949,"B02512"
"4/2/2014 10:02:00",40.7539,-73.9954,"B02512"
"4/2/2014 10:02:00",40.772,-73.961,"B02512"
"4/2/2014 10:03:00",40.7749,-73.9652,"B02512"
"4/2/2014 10:03:00",40.7439,-73.9878,"B02512"
"4/2/2014 10:03:00",40.7741,-73.9631,"B02512"
"4/2/2014 10:03:00",40.7071,-74.0048,"B02512"
"4/2/2014 10:03:00",40.7419,-74.0036,"B02512"
"4/2/2014 10:04:00",40.7401,-73.9939,"B02512"
"4/2/2014 10:07:00",40.7636,-73.9692,"B02512"
"4/2/2014 10:07:00",40.8722,-74.0626,"B02512"
"4/2/2014 10:08:00",40.7474,-73.9815,"B02512"
"4/2/2014 10:08:00",40.7708,-73.8656,"B02512"
"4/2/2014 10:08:00",40.7624,-73.9835,"B02512"
"4/2/2014 10:09:00",40.7237,-73.9889,"B02512"
"4/2/2014 10:09:00",40.7704,-73.8652,"B02512"
"4/2/2014 10:09:00",40.7497,-73.9915,"B02512"
"4/2/2014 10:10:00",40.7228,-73.9983,"B02512"
"4/2/2014 10:10:00",40.7371,-73.9987,"B02512"
"4/2/2014 10:13:00",40.7715,-73.9654,"B02512"
"4/2/2014 10:13:00",40.7338,-73.9431,"B02512"
"4/2/2014 10:15:00",40.7697,-73.9486,"B02512"
"4/2/2014 10:16:00",40.7793,-73.9623,"B02512"
"4/2/2014 10:16:00",40.7528,-73.9328,"B02512"
"4/2/2014 10:16:00",40.7856,-74.0165,"B02512"
"4/2/2014 10:16:00",40.7856,-74.0165,"B02512"
"4/2/2014 10:17:00",40.7604,-73.9801,"B02512"
"4/2/2014 10:18:00",40.805,-73.9668,"B02512"
"4/2/2014 10:19:00",40.7446,-73.9876,"B02512"
"4/2/2014 10:21:00",40.7871,-73.9776,"B02512"
"4/2/2014 10:23:00",40.8551,-73.9322,"B02512"
"4/2/2014 10:23:00",40.7338,-74.0046,"B02512"
"4/2/2014 10:23:00",40.7989,-73.9414,"B02512"
"4/2/2014 10:24:00",40.7605,-73.9855,"B02512"
"4/2/2014 10:29:00",40.7718,-73.9634,"B02512"
"4/2/2014 10:29:00",40.7555,-73.9771,"B02512"
"4/2/2014 10:33:00",40.7644,-73.9714,"B02512"
"4/2/2014 10:33:00",40.7442,-73.9833,"B02512"
"4/2/2014 10:34:00",40.7363,-74.1654,"B02512"
"4/2/2014 10:35:00",40.7267,-73.9957,"B02512"
"4/2/2014 10:38:00",40.7619,-73.9665,"B02512"
"4/2/2014 10:41:00",40.773,-73.9662,"B02512"
"4/2/2014 10:41:00",40.804,-73.9311,"B02512"
"4/2/2014 10:42:00",40.7547,-73.9897,"B02512"
"4/2/2014 10:42:00",40.7222,-73.9997,"B02512"
"4/2/2014 10:44:00",40.7516,-73.9768,"B02512"
"4/2/2014 10:45:00",40.779,-73.9581,"B02512"
"4/2/2014 10:46:00",40.7369,-74.0076,"B02512"
"4/2/2014 10:47:00",40.7827,-73.9798,"B02512"
"4/2/2014 10:48:00",40.7219,-74.0022,"B02512"
"4/2/2014 10:51:00",40.7607,-73.986,"B02512"
"4/2/2014 10:52:00",40.7715,-73.965,"B02512"
"4/2/2014 10:53:00",40.7301,-74.0055,"B02512"
"4/2/2014 10:53:00",40.752,-73.9936,"B02512"
"4/2/2014 10:55:00",40.7336,-73.9959,"B02512"
"4/2/2014 10:55:00",40.7575,-73.9756,"B02512"
"4/2/2014 10:57:00",40.771,-73.8657,"B02512"
"4/2/2014 10:58:00",40.7569,-73.9741,"B02512"
"4/2/2014 11:00:00",40.7516,-73.976,"B02512"
"4/2/2014 11:00:00",40.7582,-73.9753,"B02512"
"4/2/2014 11:01:00",40.7228,-74.0047,"B02512"
"4/2/2014 11:02:00",40.7732,-73.8856,"B02512"
"4/2/2014 11:02:00",40.7732,-73.8856,"B02512"
"4/2/2014 11:03:00",40.714,-74.0095,"B02512"
"4/2/2014 11:04:00",40.7631,-73.9823,"B02512"
"4/2/2014 11:05:00",40.7795,-73.9736,"B02512"
"4/2/2014 11:05:00",40.7736,-73.9637,"B02512"
"4/2/2014 11:05:00",40.759,-73.9943,"B02512"
"4/2/2014 11:11:00",40.712,-73.9631,"B02512"
"4/2/2014 11:12:00",40.7567,-73.984,"B02512"
"4/2/2014 11:13:00",40.7646,-73.9666,"B02512"
"4/2/2014 11:13:00",40.7549,-73.9728,"B02512"
"4/2/2014 11:14:00",40.7092,-74.0163,"B02512"
"4/2/2014 11:14:00",40.6948,-74.1777,"B02512"
"4/2/2014 11:14:00",40.7598,-73.9845,"B02512"
"4/2/2014 11:15:00",40.7573,-73.9667,"B02512"
"4/2/2014 11:17:00",40.7239,-73.9966,"B02512"
"4/2/2014 11:19:00",40.783,-73.9572,"B02512"
"4/2/2014 11:23:00",40.7541,-73.9857,"B02512"
"4/2/2014 11:23:00",40.7569,-73.9734,"B02512"
"4/2/2014 11:26:00",40.7543,-73.9739,"B02512"
"4/2/2014 11:26:00",40.7665,-73.9864,"B02512"
"4/2/2014 11:31:00",40.7319,-73.9996,"B02512"
"4/2/2014 11:34:00",40.8073,-73.9643,"B02512"
"4/2/2014 11:35:00",40.7611,-73.9692,"B02512"
"4/2/2014 11:35:00",40.7501,-73.9735,"B02512"
"4/2/2014 11:37:00",40.7388,-74.1654,"B02512"
"4/2/2014 11:37:00",40.7336,-74.0064,"B02512"
"4/2/2014 11:38:00",40.757,-73.9821,"B02512"
"4/2/2014 11:41:00",40.7539,-73.9942,"B02512"
"4/2/2014 11:41:00",40.7676,-73.9825,"B02512"
"4/2/2014 11:42:00",40.7477,-73.9807,"B02512"
"4/2/2014 11:42:00",40.7583,-73.9816,"B02512"
"4/2/2014 11:45:00",40.7387,-74.0087,"B02512"
"4/2/2014 11:46:00",40.6928,-73.9738,"B02512"
"4/2/2014 11:46:00",40.7116,-73.9613,"B02512"
"4/2/2014 11:47:00",40.7325,-73.9969,"B02512"
"4/2/2014 11:47:00",40.7602,-73.9832,"B02512"
"4/2/2014 11:49:00",40.754,-73.9801,"B02512"
"4/2/2014 11:49:00",40.73,-74.0066,"B02512"
"4/2/2014 11:50:00",40.7578,-73.9746,"B02512"
"4/2/2014 11:50:00",40.7407,-73.9837,"B02512"
"4/2/2014 11:52:00",40.7255,-74.01,"B02512"
"4/2/2014 11:53:00",40.7572,-73.9741,"B02512"
"4/2/2014 11:54:00",40.7781,-73.9804,"B02512"
"4/2/2014 11:55:00",40.705,-74.0113,"B02512"
"4/2/2014 11:56:00",40.72,-73.9788,"B02512"
"4/2/2014 11:57:00",40.7251,-74.0047,"B02512"
"4/2/2014 11:58:00",40.7535,-73.9926,"B02512"
"4/2/2014 11:59:00",40.7063,-74.0167,"B02512"
"4/2/2014 12:00:00",40.744,-74.001,"B02512"
"4/2/2014 12:01:00",40.7593,-73.9685,"B02512"
"4/2/2014 12:03:00",40.7549,-73.9803,"B02512"
"4/2/2014 12:04:00",40.7742,-73.8723,"B02512"
"4/2/2014 12:06:00",40.7075,-74.0056,"B02512"
"4/2/2014 12:08:00",40.7249,-74.0078,"B02512"
"4/2/2014 12:10:00",40.7795,-73.9614,"B02512"
"4/2/2014 12:10:00",40.7795,-73.9614,"B02512"
"4/2/2014 12:11:00",40.7609,-73.9712,"B02512"
"4/2/2014 12:15:00",40.7741,-73.8726,"B02512"
"4/2/2014 12:18:00",40.758,-73.9849,"B02512"
"4/2/2014 12:18:00",40.7212,-73.9992,"B02512"
"4/2/2014 12:22:00",40.7609,-73.9696,"B02512"
"4/2/2014 12:26:00",40.7656,-73.9549,"B02512"
"4/2/2014 12:26:00",40.7739,-73.8727,"B02512"
"4/2/2014 12:26:00",40.7714,-73.9645,"B02512"
"4/2/2014 12:26:00",40.7803,-73.9596,"B02512"
"4/2/2014 12:27:00",40.7307,-73.9851,"B02512"
"4/2/2014 12:27:00",40.7413,-73.9877,"B02512"
"4/2/2014 12:28:00",40.736,-73.9876,"B02512"
"4/2/2014 12:34:00",40.7097,-74.0045,"B02512"
"4/2/2014 12:35:00",40.7694,-73.9832,"B02512"
"4/2/2014 12:35:00",40.7649,-73.9784,"B02512"
"4/2/2014 12:36:00",40.7374,-74.0386,"B02512"
"4/2/2014 12:37:00",40.83,-73.9719,"B02512"
"4/2/2014 12:37:00",40.83,-73.9719,"B02512"
"4/2/2014 12:37:00",40.7309,-73.9914,"B02512"
"4/2/2014 12:38:00",40.7765,-73.9766,"B02512"
"4/2/2014 12:40:00",40.718,-74.0048,"B02512"
"4/2/2014 12:41:00",40.7714,-73.9899,"B02512"
"4/2/2014 12:41:00",40.7244,-74.0001,"B02512"
"4/2/2014 12:42:00",40.728,-74.005,"B02512"
"4/2/2014 12:42:00",40.7368,-74.0046,"B02512"
"4/2/2014 12:44:00",40.7562,-73.9797,"B02512"
"4/2/2014 12:45:00",40.7415,-73.9752,"B02512"
"4/2/2014 12:46:00",40.7511,-73.9851,"B02512"
"4/2/2014 12:47:00",40.7056,-74.0134,"B02512"
"4/2/2014 12:48:00",40.7571,-73.97,"B02512"
"4/2/2014 12:51:00",40.7676,-73.9616,"B02512"
"4/2/2014 12:51:00",40.7544,-73.9834,"B02512"
"4/2/2014 12:53:00",40.7653,-73.9755,"B02512"
"4/2/2014 12:55:00",40.7619,-73.9794,"B02512"
"4/2/2014 12:56:00",40.7279,-73.9992,"B02512"
"4/2/2014 12:56:00",40.7371,-73.9886,"B02512"
"4/2/2014 12:57:00",40.7549,-73.9706,"B02512"
"4/2/2014 12:59:00",40.7321,-74.0021,"B02512"
"4/2/2014 12:59:00",40.772,-73.9597,"B02512"
"4/2/2014 12:59:00",40.772,-73.9597,"B02512"
"4/2/2014 13:00:00",40.7025,-73.9888,"B02512"
"4/2/2014 13:03:00",40.751,-73.9815,"B02512"
"4/2/2014 13:03:00",40.7043,-74.0097,"B02512"
"4/2/2014 13:05:00",40.7528,-73.985,"B02512"
"4/2/2014 13:05:00",40.7565,-73.9676,"B02512"
"4/2/2014 13:07:00",40.7508,-74.0036,"B02512"
"4/2/2014 13:08:00",40.7728,-73.8856,"B02512"
"4/2/2014 13:08:00",40.7458,-73.994,"B02512"
"4/2/2014 13:10:00",40.7599,-73.9813,"B02512"
"4/2/2014 13:11:00",40.6605,-73.9803,"B02512"
"4/2/2014 13:12:00",40.7266,-73.9939,"B02512"
"4/2/2014 13:13:00",40.7564,-73.9868,"B02512"
"4/2/2014 13:13:00",40.7747,-73.9633,"B02512"
"4/2/2014 13:17:00",40.7507,-73.9876,"B02512"
"4/2/2014 13:18:00",40.7741,-73.8726,"B02512"
"4/2/2014 13:20:00",40.7115,-74.04,"B02512"
"4/2/2014 13:21:00",40.7535,-73.9775,"B02512"
"4/2/2014 13:21:00",40.7617,-73.9749,"B02512"
"4/2/2014 13:22:00",40.7409,-73.9921,"B02512"
"4/2/2014 13:23:00",40.7471,-73.9933,"B02512"
"4/2/2014 13:24:00",40.7663,-73.9682,"B02512"
"4/2/2014 13:24:00",40.7622,-73.9709,"B02512"
"4/2/2014 13:25:00",40.6748,-74.0106,"B02512"
"4/2/2014 13:26:00",40.7209,-73.9949,"B02512"
"4/2/2014 13:27:00",40.8406,-73.9431,"B02512"
"4/2/2014 13:30:00",40.7256,-73.9965,"B02512"
"4/2/2014 13:32:00",40.7723,-73.9653,"B02512"
"4/2/2014 13:32:00",40.7634,-73.9819,"B02512"
"4/2/2014 13:34:00",40.7368,-73.9737,"B02512"
"4/2/2014 13:34:00",40.8189,-73.9933,"B02512"
"4/2/2014 13:36:00",40.7321,-74.0006,"B02512"
"4/2/2014 13:37:00",40.7157,-74.0058,"B02512"
"4/2/2014 13:37:00",40.7524,-73.9796,"B02512"
"4/2/2014 13:41:00",40.7756,-73.9604,"B02512"
"4/2/2014 13:41:00",40.7585,-73.6966,"B02512"
"4/2/2014 13:42:00",40.7316,-73.9967,"B02512"
"4/2/2014 13:43:00",40.7107,-74.0111,"B02512"
"4/2/2014 13:43:00",40.751,-73.9823,"B02512"
"4/2/2014 13:43:00",40.7145,-74.0814,"B02512"
"4/2/2014 13:43:00",40.7145,-74.0814,"B02512"
"4/2/2014 13:43:00",40.7586,-73.9688,"B02512"
"4/2/2014 13:43:00",40.7296,-73.9846,"B02512"
"4/2/2014 13:43:00",40.7569,-73.9733,"B02512"
"4/2/2014 13:46:00",40.7798,-73.9503,"B02512"
"4/2/2014 13:47:00",40.7748,-73.991,"B02512"
"4/2/2014 13:48:00",40.7683,-73.9928,"B02512"
"4/2/2014 13:48:00",40.7616,-73.9831,"B02512"
"4/2/2014 13:49:00",40.7516,-73.994,"B02512"
"4/2/2014 13:50:00",40.6461,-73.7767,"B02512"
"4/2/2014 13:51:00",40.7566,-73.9746,"B02512"
"4/2/2014 13:52:00",40.7496,-73.9795,"B02512"
"4/2/2014 13:57:00",40.7711,-73.9243,"B02512"
"4/2/2014 13:58:00",40.7306,-74.0067,"B02512"
"4/2/2014 13:59:00",40.7049,-74.0096,"B02512"
"4/2/2014 14:01:00",40.716,-74.0123,"B02512"
"4/2/2014 14:02:00",40.7216,-74.0083,"B02512"
"4/2/2014 14:02:00",40.721,-74.0084,"B02512"
"4/2/2014 14:03:00",40.7251,-74.0013,"B02512"
"4/2/2014 14:04:00",40.6521,-73.9526,"B02512"
"4/2/2014 14:04:00",40.7707,-73.9806,"B02512"
"4/2/2014 14:05:00",40.7137,-74.0636,"B02512"
"4/2/2014 14:05:00",40.7137,-74.0636,"B02512"
"4/2/2014 14:05:00",40.7458,-73.9879,"B02512"
"4/2/2014 14:06:00",40.7291,-74.0092,"B02512"
"4/2/2014 14:06:00",40.7232,-74.0097,"B02512"
"4/2/2014 14:06:00",40.7094,-74.0137,"B02512"
"4/2/2014 14:07:00",40.6449,-73.7822,"B02512"
"4/2/2014 14:08:00",40.7591,-73.9709,"B02512"
"4/2/2014 14:10:00",40.7803,-73.973,"B02512"
"4/2/2014 14:11:00",40.7242,-73.9878,"B02512"
"4/2/2014 14:11:00",40.7426,-73.9863,"B02512"
"4/2/2014 14:11:00",40.7418,-74.0075,"B02512"
"4/2/2014 14:12:00",40.7546,-73.9714,"B02512"
"4/2/2014 14:12:00",40.894,-73.8186,"B02512"
"4/2/2014 14:13:00",40.7627,-73.9821,"B02512"
"4/2/2014 14:14:00",40.7791,-73.962,"B02512"
"4/2/2014 14:14:00",40.6447,-73.7821,"B02512"
"4/2/2014 14:16:00",40.7133,-73.9647,"B02512"
"4/2/2014 14:19:00",40.7508,-74.0422,"B02512"
"4/2/2014 14:20:00",40.7565,-73.9724,"B02512"
"4/2/2014 14:20:00",40.7644,-73.9754,"B02512"
"4/2/2014 14:21:00",40.7233,-74.008,"B02512"
"4/2/2014 14:21:00",40.7036,-73.9309,"B02512"
"4/2/2014 14:22:00",40.716,-74.0499,"B02512"
"4/2/2014 14:22:00",40.716,-74.0499,"B02512"
"4/2/2014 14:22:00",40.7652,-73.9655,"B02512"
"4/2/2014 14:22:00",40.74,-74.0059,"B02512"
"4/2/2014 14:24:00",40.6465,-73.7899,"B02512"
"4/2/2014 14:24:00",40.7676,-73.9684,"B02512"
"4/2/2014 14:24:00",40.7596,-73.9806,"B02512"
"4/2/2014 14:26:00",40.7711,-73.9661,"B02512"
"4/2/2014 14:26:00",40.7342,-73.985,"B02512"
